region,year,season,dt_h,O,n_acq
Vilkitsky,2023,shoulder,48,0.0652,6
Vilkitsky,2023,shoulder,72,0.0652,6
Vilkitsky,2023,shoulder,168,0.2293,6
Vilkitsky,2023,melt,6,0.0,7
Vilkitsky,2023,melt,12,0.0,7
Vilkitsky,2023,melt,24,0.0,7
Vilkitsky,2023,melt,48,0.0,7
Vilkitsky,2023,melt,72,0.0,7
Vilkitsky,2023,melt,168,0.0658,7
Vilkitsky,2023,freeze-up,6,0.0,11
Vilkitsky,2023,freeze-up,12,0.0,11
Vilkitsky,2023,freeze-up,24,0.0,11
Vilkitsky,2023,freeze-up,48,0.0,11
Vilkitsky,2023,freeze-up,72,0.0,11
Vilkitsky,2023,freeze-up,168,0.2072,11
Vilkitsky,2024,winter,6,0.0,14
Vilkitsky,2024,winter,12,0.0,14
Vilkitsky,2024,winter,24,0.0,14
Vilkitsky,2024,winter,48,0.0437,14
Vilkitsky,2024,winter,72,0.0437,14
Vilkitsky,2024,winter,168,0.4619,14
Vilkitsky,2024,shoulder,6,0.0,10
Vilkitsky,2024,shoulder,12,0.0,10
Vilkitsky,2024,shoulder,24,0.0,10
Vilkitsky,2024,shoulder,48,0.0978,10
Vilkitsky,2024,shoulder,72,0.0978,10
Vilkitsky,2024,shoulder,168,0.5902,10
Vilkitsky,2024,melt,6,0.0,11
Vilkitsky,2024,melt,12,0.0,11
Vilkitsky,2024,melt,24,0.0,11
Vilkitsky,2024,melt,48,0.0489,11
Vilkitsky,2024,melt,72,0.0489,11
Vilkitsky,2024,melt,168,0.3114,11
Vilkitsky,2024,freeze-up,6,0.0,23
Vilkitsky,2024,freeze-up,12,0.0,23
Vilkitsky,2024,freeze-up,24,0.0,23
Vilkitsky,2024,freeze-up,48,0.1513,23
Vilkitsky,2024,freeze-up,72,0.1513,23
Vilkitsky,2024,freeze-up,168,0.9891,23
Vilkitsky,2025,winter,6,0.0,21
Vilkitsky,2025,winter,12,0.0,21
Vilkitsky,2025,winter,24,0.011,21
Vilkitsky,2025,winter,48,0.0994,21
Vilkitsky,2025,winter,72,0.0994,21
Vilkitsky,2025,winter,168,0.6785,21
Vilkitsky,2025,shoulder,6,0.0011,21
Vilkitsky,2025,shoulder,12,0.0011,21
Vilkitsky,2025,shoulder,24,0.0337,21
Vilkitsky,2025,shoulder,48,0.2304,21
Vilkitsky,2025,shoulder,72,0.3771,21
Vilkitsky,2025,shoulder,168,0.6565,21
Vilkitsky,2025,melt,6,0.0008,42
Vilkitsky,2025,melt,12,0.0008,42
Vilkitsky,2025,melt,24,0.0334,42
Vilkitsky,2025,melt,48,0.2133,42
Vilkitsky,2025,melt,72,0.2622,42
Vilkitsky,2025,melt,168,0.91,42
Vilkitsky,2025,freeze-up,6,0.0022,41
Vilkitsky,2025,freeze-up,12,0.0022,41
Vilkitsky,2025,freeze-up,24,0.0563,41
Vilkitsky,2025,freeze-up,48,0.3157,41
Vilkitsky,2025,freeze-up,72,0.5426,41
Vilkitsky,2025,freeze-up,168,0.9675,41
Vilkitsky,2026,winter,6,0.0019,35
Vilkitsky,2026,winter,12,0.0019,35
Vilkitsky,2026,winter,24,0.013,35
Vilkitsky,2026,winter,48,0.2232,35
Vilkitsky,2026,winter,72,0.5547,35
Vilkitsky,2026,winter,168,0.8556,35
Vilkitsky,2026,shoulder,6,0.0032,39
Vilkitsky,2026,shoulder,12,0.0032,39
Vilkitsky,2026,shoulder,24,0.1644,39
Vilkitsky,2026,shoulder,48,0.4096,39
Vilkitsky,2026,shoulder,72,0.5074,39
Vilkitsky,2026,shoulder,168,0.9836,39
Vilkitsky,2026,melt,6,0.0027,45
Vilkitsky,2026,melt,12,0.0027,45
Vilkitsky,2026,melt,24,0.1145,45
Vilkitsky,2026,melt,48,0.238,45
Vilkitsky,2026,melt,72,0.3511,45
Vilkitsky,2026,melt,168,0.9386,45
